observationID,recordKey,gridReference,siteKey,siteName,featureKey,startDate,endDate,pTaxonVersionKey,taxonName,authority,commonName
463163552,9548,SS59,,,154618,13/02/1979,13/02/1979,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463163556,9552,SS59,,,154618,28/12/1989,28/12/1989,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463163558,9554,SS59,,,154618,10/11/1990,10/11/1990,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463163561,9557,SS59,,,154618,23/02/1991,23/02/1991,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463163625,4951,SS59,,,154618,02/04/2010,02/04/2010,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463163688,11106,TF28,,,164787,15/01/1990,15/01/1990,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463163691,11109,TF28,,,164787,03/02/1991,03/02/1991,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463163694,11112,TF28,,,164787,19/01/1992,19/01/1992,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463163698,11116,TF28,,,164787,15/01/1993,15/01/1993,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463163702,11120,TF28,,,164787,22/01/1995,22/01/1995,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463163706,11124,TF28,,,164787,21/01/1996,21/01/1996,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463163710,11128,TF28,,,164787,25/02/1996,25/02/1996,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463163714,11132,TF28,,,164787,19/01/1997,19/01/1997,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463163718,11136,TF28,,,164787,23/02/1997,23/02/1997,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463163722,11140,TF28,,,164787,18/01/1998,18/01/1998,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463163726,11144,TF28,,,164787,22/02/1998,22/02/1998,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463163730,11148,TF28,,,164787,17/01/1999,17/01/1999,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463163734,11152,TF28,,,164787,21/02/1999,21/02/1999,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463163738,13750,TF28,,,164787,27/01/2001,27/01/2001,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463163747,13759,TF28,,,164787,25/01/2003,25/01/2003,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463163752,15642,TL00,,,163025,22/02/2005,22/02/2005,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463163766,6672,SN41,,,179216,13/11/1993,13/11/1993,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463163819,7201,SN71,,,161947,25/03/2007,25/03/2007,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463163850,10781,SU62,19784006,10032,160917,01/02/1993,01/02/1993,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164057,9444,SS59,,,154618,20/11/2000,20/11/2000,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164060,9447,SS59,,,154618,16/12/2001,16/12/2001,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164062,9449,SS59,,,154618,17/02/2002,17/02/2002,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164063,9450,SS59,,,154618,16/11/2003,16/11/2003,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164064,9451,SS59,,,154618,16/11/2003,16/11/2003,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164066,9453,SS59,,,154618,22/02/2004,22/02/2004,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164067,9454,SS59,,,154618,22/02/2004,22/02/2004,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164068,9479,SN10,,,150224,03/03/1977,03/03/1977,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164073,6914,SS59,,,154618,11/12/2005,11/12/2005,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164074,6915,SS59,,,154618,11/12/2005,11/12/2005,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164075,6916,SS59,,,154618,11/02/2006,11/02/2006,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164076,6917,SS59,,,154618,19/11/2006,19/11/2006,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164077,6918,SS59,,,154618,19/11/2006,19/11/2006,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164078,6919,SS59,,,154618,16/03/2008,16/03/2008,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164101,10653,TL32,,,161299,08/02/1996,08/02/1996,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164105,10657,TL32,,,161299,11/01/1997,11/01/1997,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164158,10463,TL13,,,166029,01/01/1989,01/01/1989,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164160,10465,TL13,,,166029,14/01/1990,14/01/1990,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164163,10468,TL13,,,166029,06/01/1991,06/01/1991,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164167,10472,TL13,,,166029,02/01/1992,02/01/1992,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164169,10474,TL13,,,166029,02/01/1993,02/01/1993,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164171,10476,TL13,,,166029,06/02/1993,06/02/1993,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164172,10477,TL13,,,166029,22/01/1994,22/01/1994,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164175,10480,TL13,,,166029,19/02/1994,19/02/1994,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164177,10482,TL13,,,166029,14/01/1995,14/01/1995,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164179,10484,TL13,,,166029,21/01/1996,21/01/1996,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164181,10486,TL13,,,166029,25/02/1996,25/02/1996,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164186,10491,TL13,,,166029,19/01/1997,19/01/1997,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463164187,10492,TL13,,,166029,22/02/1997,22/02/1997,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164188,10493,TL13,,,166029,22/02/1997,22/02/1997,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463164189,10494,TL13,,,166029,17/01/1998,17/01/1998,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164190,10495,TL13,,,166029,14/02/1998,14/02/1998,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164194,10509,TL13,,,166029,26/01/2003,26/01/2003,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164195,10510,TL13,,,166029,26/01/2003,26/01/2003,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463164200,1997,TF28,,,164787,14/02/2010,14/02/2010,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463164208,11190,TF28,,,164787,19/01/1992,19/01/1992,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463164213,11195,TF28,,,164787,22/01/1995,22/01/1995,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463164217,11199,TF28,,,164787,21/01/1996,21/01/1996,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463164221,11203,TF28,,,164787,25/02/1996,25/02/1996,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463164225,11207,TF28,,,164787,19/01/1997,19/01/1997,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463164230,8208,SN02,,,172241,14/02/1999,14/02/1999,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164260,6849,SN87,,,164032,07/03/1992,07/03/1992,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164382,6503,SN71,,,161947,27/03/1993,27/03/1993,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164384,6505,SN71,,,161947,07/11/1993,07/11/1993,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164390,6511,SN71,,,161947,27/03/1994,27/03/1994,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164402,6035,SN12,,,165118,15/02/2009,15/02/2009,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164404,6037,SN12,,,165118,07/03/2010,07/03/2010,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164405,6038,SN12,,,165118,21/11/2010,21/11/2010,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164407,6040,SN12,,,165118,20/02/2011,20/02/2011,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164415,6408,SS59,,,154618,04/12/1994,04/12/1994,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164416,6409,SS59,,,154618,04/12/1994,04/12/1994,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164417,6410,SS59,,,154618,26/02/1995,26/02/1995,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164418,6411,SS59,,,154618,26/02/1995,26/02/1995,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164420,6413,SS59,,,154618,26/03/1995,26/03/1995,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164421,6414,SS59,,,154618,26/03/1995,26/03/1995,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164423,6416,SS59,,,154618,16/09/1995,16/09/1995,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164424,6417,SS59,,,154618,16/09/1995,16/09/1995,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164426,6419,SS59,,,154618,19/12/1995,19/12/1995,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164428,6421,SS59,,,154618,24/02/1996,24/02/1996,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164429,6422,SS59,,,154618,22/04/1996,22/04/1996,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164430,6423,SS59,,,154618,08/12/1996,08/12/1996,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164431,6424,SS59,,,154618,08/12/1996,08/12/1996,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164433,6426,SS59,,,154618,23/02/1997,23/02/1997,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164434,6427,SS59,,,154618,23/02/1997,23/02/1997,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164435,6428,SS59,,,154618,07/12/1997,07/12/1997,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164436,6429,SS59,,,154618,07/12/1997,07/12/1997,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164437,6430,SS59,,,154618,08/03/1998,08/03/1998,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164438,6431,SS59,,,154618,19/09/1998,19/09/1998,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164439,6432,SS59,,,154618,19/09/1998,19/09/1998,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164442,6435,SS59,,,154618,10/01/1999,10/01/1999,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164444,6437,SS59,,,154618,14/03/1999,14/03/1999,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164445,6438,SS59,,,154618,05/03/2000,05/03/2000,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164446,6439,SS59,,,154618,05/03/2000,05/03/2000,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164448,6496,SN71,,,161947,19/03/1990,19/03/1990,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164449,6497,SN71,,,161947,18/01/1992,18/01/1992,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164451,6499,SN71,,,161947,29/02/1992,29/02/1992,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164454,6502,SN71,,,161947,07/02/1993,07/02/1993,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164457,6742,SS59,,,154618,02/03/1986,02/03/1986,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164460,5165,TL45,,,162508,10/01/2010,10/01/2010,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463164463,5168,TL45,,,162508,20/02/2010,20/02/2010,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463164466,5171,TL45,,,162508,19/12/2010,19/12/2010,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463164469,5174,TL45,,,162508,09/01/2011,09/01/2011,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463164472,5177,TL45,,,162508,13/02/2011,13/02/2011,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463164484,4036,SP50,,,153980,31/01/2010,31/01/2010,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164534,16685,SP32,,,153841,21/01/2006,21/01/2006,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164589,18218,TQ42,,,161770,12/01/2008,12/01/2008,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164592,18221,TQ42,,,161770,17/02/2008,17/02/2008,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164614,7890,SN12,,,165118,07/09/1985,07/09/1985,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164616,7892,SN12,,,165118,11/01/1986,11/01/1986,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164618,7894,SN12,,,165118,11/01/1986,11/01/1986,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164620,7896,SN12,,,165118,08/02/1987,08/02/1987,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164621,7897,SN12,,,165118,08/02/1987,08/02/1987,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164623,7899,SN12,,,165118,28/12/1989,28/12/1989,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164624,7900,SN12,,,165118,28/12/1989,28/12/1989,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164626,7902,SN12,,,165118,28/12/1989,28/12/1989,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164628,7303,SN12,,,165118,17/09/2001,17/09/2001,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164630,7305,SN12,,,165118,27/11/2005,27/11/2005,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164632,7307,SN12,,,165118,27/11/2005,27/11/2005,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164633,7308,SN12,,,165118,27/11/2005,27/11/2005,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164634,7309,SN12,,,165118,11/02/2006,11/02/2006,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164636,7311,SN12,,,165118,11/02/2006,11/02/2006,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164637,7312,SN12,,,165118,11/02/2006,11/02/2006,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164638,7313,SN12,,,165118,20/11/2006,20/11/2006,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164639,7314,SN12,,,165118,20/11/2006,20/11/2006,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164640,7315,SN12,,,165118,20/11/2006,20/11/2006,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164641,7316,SN12,,,165118,24/02/2007,24/02/2007,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164642,7317,SN12,,,165118,24/02/2007,24/02/2007,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164643,7318,SN12,,,165118,24/02/2007,24/02/2007,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164644,7319,SN12,,,165118,18/11/2007,18/11/2007,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164645,7320,SN12,,,165118,18/11/2007,18/11/2007,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164647,7322,SN12,,,165118,18/11/2007,18/11/2007,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463164648,7323,SN12,,,165118,01/03/2008,01/03/2008,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164651,7326,SN12,,,165118,01/03/2008,01/03/2008,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164652,7327,SN12,,,165118,29/11/2008,29/11/2008,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164653,7328,SN12,,,165118,29/11/2008,29/11/2008,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164656,9493,SM93,,,164990,21/03/2004,21/03/2004,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164657,9494,SM93,,,164990,27/11/2005,27/11/2005,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164658,9495,SM93,,,164990,12/03/2006,12/03/2006,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164659,9496,SM93,,,164990,20/11/2006,20/11/2006,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164660,9524,SM93,,,164990,02/12/1977,02/12/1977,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164661,9525,SM93,,,164990,02/12/1977,02/12/1977,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164662,9526,SM93,,,164990,12/09/1978,12/09/1978,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164666,9530,SM93,,,164990,02/12/1995,02/12/1995,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164667,9531,SM93,,,164990,17/02/1996,17/02/1996,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164668,9532,SM93,,,164990,01/12/1996,01/12/1996,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164677,7938,SN12,,,165118,01/12/1996,01/12/1996,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164678,7939,SN12,,,165118,01/12/1996,01/12/1996,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164679,7940,SN12,,,165118,01/03/1997,01/03/1997,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164681,7942,SN12,,,165118,30/11/1997,30/11/1997,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164682,7943,SN12,,,165118,30/11/1997,30/11/1997,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164683,7944,SN12,,,165118,21/02/1998,21/02/1998,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463164687,7948,SN12,,,165118,30/12/1998,30/12/1998,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164688,7949,SN12,,,165118,13/11/1999,13/11/1999,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164694,10364,TL20,,,162820,27/02/2000,27/02/2000,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164705,10375,TL20,,,162820,24/02/2002,24/02/2002,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164716,2331,TL20,,,162820,23/01/2010,23/01/2010,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164720,2335,TL20,,,162820,27/02/2010,27/02/2010,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164754,15873,TL20,,,162820,23/01/2005,23/01/2005,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164758,15877,TL20,,,162820,20/02/2005,20/02/2005,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164763,4870,TL20,,,162820,22/01/2012,22/01/2012,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164836,9468,SN87,,,164032,07/01/1992,07/01/1992,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164842,9474,SN87,,,164032,24/03/2002,24/03/2002,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164924,4818,TQ42,,,161770,14/01/2012,14/01/2012,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463164928,3190,SX86,,,158809,28/02/2011,28/02/2011,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164930,3225,TQ42,,,161770,09/01/2011,09/01/2011,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463164944,12674,SJ59,,,146222,26/02/2000,26/02/2000,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164948,12678,SJ59,,,146222,29/01/2001,29/01/2001,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463164950,7476,SX86,,,158809,12/01/2013,12/01/2013,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164952,7478,SX86,,,158809,16/02/2013,16/02/2013,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164953,7479,SX86,,,158809,16/02/2013,16/02/2013,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164956,13442,SX86,,,158809,17/01/1999,17/01/1999,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164957,13443,SX86,,,158809,17/01/1999,17/01/1999,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164959,13445,SX86,,,158809,27/02/1999,27/02/1999,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164960,13446,SX86,,,158809,27/02/1999,27/02/1999,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164962,13448,SX86,,,158809,29/01/2000,29/01/2000,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164963,13449,SX86,,,158809,29/01/2000,29/01/2000,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463164965,13451,SX86,,,158809,26/02/2000,26/02/2000,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164967,13453,SX86,,,158809,29/01/2001,29/01/2001,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463164970,13456,SX86,,,158809,13/01/2002,13/01/2002,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
